timestamp,model,provider,context,iteration,program_id,input_tokens,output_tokens,prompt_tokens,completion_tokens,total_tokens,accepted_prediction_tokens,reasoning_tokens,rejected_prediction_tokens,cached_tokens,cache_creation_input_tokens,cache_read_input_tokens
1767138129.6547651,gpt-5-mini,openai,evolution,5125,d37310e2-91fb-4923-a18d-9abe8f6294f9,58226,4577,58226,4577,62803,0,640,0,31616,,
1767138194.8002853,gpt-5-mini,openai,evolution,5126,f263a10d-ad5f-4eca-b26b-fd1c757ef369,50349,6429,50349,6429,56778,0,640,0,37888,,
1767138297.4322405,claude-sonnet-4-5,anthropic,evolution,5127,77b161be-4f3c-4320-9b15-a9600f81037a,2,3821,,,3823,,,,,75488,0
1767138307.4107165,gpt-5-mini,openai,evolution,5128,706066f5-1c1e-4942-9e9d-731ce5e58972,57181,5452,57181,5452,62633,0,448,0,29568,,
1767138310.8711982,gpt-5-mini,openai,evolution,5129,c561971d-9b16-49f8-8cf9-1331f96e78c6,55710,4921,55710,4921,60631,0,512,0,,,
1767138385.7637987,gpt-5-mini,openai,evolution,5130,0f39c2a5-f80e-4bd5-a3f3-bc88da9b0b5e,58557,5175,58557,5175,63732,0,832,0,28672,,
1767138497.121832,gpt-5-mini,openai,evolution,5131,ff754803-083e-46c0-92b3-de15bbf215b1,58870,5126,58870,5126,63996,0,576,0,23552,,
1767138580.5909276,claude-sonnet-4-5,anthropic,evolution,5132,706066f5-1c1e-4942-9e9d-731ce5e58972,2,4278,,,4280,,,,,72457,0
1767138628.019519,gpt-5-mini,openai,evolution,5133,e1ba6310-75f9-4c46-a3c6-47952379662e,54979,6087,54979,6087,61066,0,384,0,,,
1767138636.8797612,gpt-5-mini,openai,evolution,5134,e9211c59-3a40-4768-8f57-469d16899e14,57219,6633,57219,6633,63852,0,576,0,,,
1767138730.6466877,claude-sonnet-4-5,anthropic,evolution,5135,593c97dd-0fb7-47ff-a0c8-11b7e0a5cc81,2,6487,,,6489,,,,,65170,0
1767138783.9120219,gpt-5-mini,openai,evolution,5137,b3541d26-e3ab-45c2-8123-b62554aa196a,56628,6215,56628,6215,62843,0,384,0,,,
1767138787.5485964,claude-sonnet-4-5,anthropic,evolution,5136,77b161be-4f3c-4320-9b15-a9600f81037a,2,5504,,,5506,,,,,70190,0
1767138836.1418858,gpt-5-mini,openai,evolution,5138,dd0f4d32-9ac1-40c0-a689-e47336894209,59371,6764,59371,6764,66135,0,576,0,,,
1767138954.1826375,gpt-5-mini,openai,evolution,5139,a1e307b0-0c35-4da9-9a59-0284402e9025,56401,6708,56401,6708,63109,0,512,0,28672,,
1767139022.1618493,claude-sonnet-4-5,anthropic,evolution,5140,7269c76d-0854-47eb-9b51-b2838f2f6632,2,4811,,,4813,,,,,66541,0
1767139024.2347414,gpt-5-mini,openai,evolution,5141,c561971d-9b16-49f8-8cf9-1331f96e78c6,56380,7642,56380,7642,64022,0,512,0,46848,,
1767139030.495859,gpt-5-mini,openai,evolution,5142,f473dccd-3365-4503-b32e-a42a3e5637ca,58449,5773,58449,5773,64222,0,576,0,,,
1767139071.6015186,gpt-5-mini,openai,evolution,5143,ff754803-083e-46c0-92b3-de15bbf215b1,58052,4720,58052,4720,62772,0,512,0,32640,,
1767139103.6076047,gpt-5-mini,openai,evolution,5144,4de40856-a1a4-4c53-9843-4db028c0c3cb,61073,6338,61073,6338,67411,0,384,0,,,
1767139142.032613,gpt-5-mini,openai,evolution,5145,e1602e75-8fe5-4716-ab10-06919d174c45,49417,5027,49417,5027,54444,0,640,0,,,
1767139173.1597679,gpt-5-mini,openai,evolution,5146,77b161be-4f3c-4320-9b15-a9600f81037a,60659,6513,60659,6513,67172,0,576,0,45952,,
1767139191.3288333,gpt-5-mini,openai,evolution,5147,167aa2e0-dea8-4219-8ce9-2971f6cb48fc,57494,7628,57494,7628,65122,0,640,0,28672,,
1767139200.6581626,gpt-5-mini,openai,evolution,5148,d37310e2-91fb-4923-a18d-9abe8f6294f9,62007,7448,62007,7448,69455,0,576,0,,,
1767139239.3108397,gpt-5-mini,openai,evolution,5149,9388157c-0318-4c91-85d8-9428dbf9329d,53051,6406,53051,6406,59457,0,448,0,,,
1767139302.282007,gpt-5-mini,openai,evolution,5150,77b161be-4f3c-4320-9b15-a9600f81037a,60618,3945,60618,3945,64563,0,448,0,,,
1767139381.563683,gpt-5-mini,openai,evolution,5151,8b443e78-832e-4b63-b94c-ff64777061fb,57955,6198,57955,6198,64153,0,512,0,,,
1767139384.87303,gpt-5-mini,openai,evolution,5152,1a44fec5-c988-47ca-8648-5c14a07ba45c,59525,6394,59525,6394,65919,0,512,0,,,
1767139407.9718196,gpt-5-mini,openai,evolution,5153,e1602e75-8fe5-4716-ab10-06919d174c45,49660,6325,49660,6325,55985,0,768,0,,,
1767139485.5864615,gpt-5-mini,openai,evolution,5155,7269c76d-0854-47eb-9b51-b2838f2f6632,51566,5940,51566,5940,57506,0,640,0,,,
1767139504.0803273,claude-sonnet-4-5,anthropic,evolution,5154,4b69c41f-1096-45c6-bd02-440b77e1c9de,2,6338,,,6340,,,,,70683,0
1767139564.899172,gpt-5-mini,openai,evolution,5156,2d7dbaa0-23ba-4479-9819-6ddf7cb63cce,59439,4323,59439,4323,63762,0,512,0,,,
1767139589.4904184,gpt-5-mini,openai,evolution,5157,e9211c59-3a40-4768-8f57-469d16899e14,55600,4138,55600,4138,59738,0,640,0,,,
1767139679.5517006,gpt-5-mini,openai,evolution,5158,e8a4baa9-5151-4c2d-8fc2-d8b2780c4905,59097,5924,59097,5924,65021,0,768,0,,,
1767139693.3715734,gpt-5-mini,openai,evolution,5159,2a90c664-79da-49a3-98c9-dc882145cbce,53202,4415,53202,4415,57617,0,576,0,,,
1767139730.5999696,gpt-5-mini,openai,evolution,5160,f473dccd-3365-4503-b32e-a42a3e5637ca,58621,5904,58621,5904,64525,0,448,0,,,
1767139780.9058664,gpt-5-mini,openai,evolution,5161,6dfb22f8-63f4-405b-a774-77f3d32df8d2,58794,5057,58794,5057,63851,0,512,0,,,
1767139876.5908065,gpt-5-mini,openai,evolution,5162,167aa2e0-dea8-4219-8ce9-2971f6cb48fc,54540,5507,54540,5507,60047,0,704,0,,,
1767139891.452136,gpt-5-mini,openai,evolution,5163,8b443e78-832e-4b63-b94c-ff64777061fb,58036,7086,58036,7086,65122,0,384,0,,,
1767139927.686291,gpt-5-mini,openai,evolution,5164,d37310e2-91fb-4923-a18d-9abe8f6294f9,59492,6451,59492,6451,65943,0,384,0,,,
1767139960.1296573,gpt-5-mini,openai,evolution,5165,9388157c-0318-4c91-85d8-9428dbf9329d,51246,7047,51246,7047,58293,0,384,0,,,
1767140022.3005936,gpt-5-mini,openai,evolution,5166,c2c96509-8b06-450a-9996-fce1edc3d1cd,56371,6660,56371,6660,63031,0,512,0,,,
1767140061.3714442,gpt-5-mini,openai,evolution,5167,2a90c664-79da-49a3-98c9-dc882145cbce,57592,5739,57592,5739,63331,0,384,0,,,
1767140127.3001752,gpt-5-mini,openai,evolution,5168,f473dccd-3365-4503-b32e-a42a3e5637ca,57667,7308,57667,7308,64975,0,512,0,29568,,
1767140212.5567627,gpt-5-mini,openai,evolution,5169,29cfe6f5-5423-4b22-b46b-3b4aeb76cb22,58417,6543,58417,6543,64960,0,448,0,,,
1767140255.1511126,gpt-5-mini,openai,evolution,5170,c2c96509-8b06-450a-9996-fce1edc3d1cd,62171,5965,62171,5965,68136,0,512,0,23552,,
1767140277.2401702,gpt-5-mini,openai,evolution,5171,167aa2e0-dea8-4219-8ce9-2971f6cb48fc,54258,6647,54258,6647,60905,0,576,0,,,
1767140393.035086,gpt-5-mini,openai,evolution,5172,34e45018-a1fb-4efe-9cc2-6edbf54fa8fb,58137,5766,58137,5766,63903,0,576,0,,,
1767140431.1158857,gpt-5-mini,openai,evolution,5173,7269c76d-0854-47eb-9b51-b2838f2f6632,52928,6244,52928,6244,59172,0,768,0,,,
1767140432.779247,gpt-5-mini,openai,evolution,5174,29007a72-f4a5-4892-9efc-2361699d3909,56549,4529,56549,4529,61078,0,512,0,19328,,
1767140441.4752717,gpt-5-mini,openai,evolution,5175,c44ba4cd-f6f2-4c47-9058-c98a6d745fba,57629,5346,57629,5346,62975,0,448,0,,,
1767140522.3337162,gpt-5-mini,openai,evolution,5176,77b161be-4f3c-4320-9b15-a9600f81037a,59605,5102,59605,5102,64707,0,512,0,32640,,
1767140581.5575771,gpt-5-mini,openai,evolution,5177,39140617-fd6b-4a09-8040-c0491fcc7099,52206,4597,52206,4597,56803,0,576,0,,,
1767140590.7013323,gpt-5-mini,openai,evolution,5178,f473dccd-3365-4503-b32e-a42a3e5637ca,58920,5132,58920,5132,64052,0,832,0,,,
1767140608.806187,gpt-5-mini,openai,evolution,5179,d37310e2-91fb-4923-a18d-9abe8f6294f9,58401,5792,58401,5792,64193,0,640,0,,,
1767140704.5964646,gpt-5-mini,openai,evolution,5180,167aa2e0-dea8-4219-8ce9-2971f6cb48fc,57204,6983,57204,6983,64187,0,640,0,28672,,
1767140783.237626,gpt-5-mini,openai,evolution,5182,8b443e78-832e-4b63-b94c-ff64777061fb,60581,6124,60581,6124,66705,0,576,0,29568,,
1767140788.7938414,claude-sonnet-4-5,anthropic,evolution,5181,77b161be-4f3c-4320-9b15-a9600f81037a,2,4674,,,4676,,,,,70436,0
1767140813.8073523,gpt-5-mini,openai,evolution,5183,9388157c-0318-4c91-85d8-9428dbf9329d,52155,5512,52155,5512,57667,0,576,0,,,
1767140844.4892976,gpt-5-mini,openai,evolution,5184,1a44fec5-c988-47ca-8648-5c14a07ba45c,58966,5266,58966,5266,64232,0,448,0,,,
1767140972.2114038,gpt-5-mini,openai,evolution,5185,2a90c664-79da-49a3-98c9-dc882145cbce,53622,5639,53622,5639,59261,0,576,0,28672,,
1767140974.4769988,gpt-5-mini,openai,evolution,5186,e1602e75-8fe5-4716-ab10-06919d174c45,50027,4638,50027,4638,54665,0,512,0,,,
1767141045.0359206,gpt-5-mini,openai,evolution,5187,8b443e78-832e-4b63-b94c-ff64777061fb,55344,7282,55344,7282,62626,0,512,0,20352,,
1767141089.6538925,gpt-5-mini,openai,evolution,5188,1a44fec5-c988-47ca-8648-5c14a07ba45c,58550,6604,58550,6604,65154,0,512,0,31616,,
1767141176.1498127,gpt-5-mini,openai,evolution,5189,a0fefa3b-3ef2-48e1-8beb-1f1d898e48d4,58411,6810,58411,6810,65221,0,576,0,29568,,
1767141184.835026,gpt-5-mini,openai,evolution,5190,77b161be-4f3c-4320-9b15-a9600f81037a,57783,5318,57783,5318,63101,0,384,0,,,
1767141194.8897362,gpt-5-mini,openai,evolution,5191,9388157c-0318-4c91-85d8-9428dbf9329d,54323,6008,54323,6008,60331,0,512,0,,,
1767141279.2817671,gpt-5-mini,openai,evolution,5192,dc2aeb8b-612c-472a-a704-33a55dfddb4f,51950,6391,51950,6391,58341,0,640,0,,,
1767141336.9027355,gpt-5-mini,openai,evolution,5193,c44ba4cd-f6f2-4c47-9058-c98a6d745fba,57183,6155,57183,6155,63338,0,384,0,,,
1767141369.2051039,gpt-5-mini,openai,evolution,5194,39a94b68-89da-409e-ba6b-b69f14103e92,51253,6115,51253,6115,57368,0,512,0,18304,,
1767141381.96058,gpt-5-mini,openai,evolution,5195,4de40856-a1a4-4c53-9843-4db028c0c3cb,61659,6252,61659,6252,67911,0,512,0,,,
1767141469.216802,gpt-5-mini,openai,evolution,5197,0d1582a7-2664-4a4e-88a7-ce497a5437c3,52163,5790,52163,5790,57953,0,448,0,28544,,
1767141477.7313,claude-sonnet-4-5,anthropic,evolution,5196,efa8b721-7f27-4b4d-b92b-1583c7dbf159,2,6915,,,6917,,,,,70673,0
1767141544.8386364,gpt-5-mini,openai,evolution,5198,167aa2e0-dea8-4219-8ce9-2971f6cb48fc,56669,4690,56669,4690,61359,0,576,0,28672,,
1767141603.661969,gpt-5-mini,openai,evolution,5199,c44ba4cd-f6f2-4c47-9058-c98a6d745fba,57542,6122,57542,6122,63664,0,384,0,31616,,
1767141663.7458563,gpt-5-mini,openai,evolution,5200,8b443e78-832e-4b63-b94c-ff64777061fb,59738,6211,59738,6211,65949,0,640,0,36864,,
1767141671.436211,gpt-5-mini,openai,evolution,5201,ff754803-083e-46c0-92b3-de15bbf215b1,60659,4665,60659,4665,65324,0,576,0,,,
1767141766.832433,gpt-5-mini,openai,evolution,5202,39a94b68-89da-409e-ba6b-b69f14103e92,51692,5651,51692,5651,57343,0,640,0,,,
1767141804.4666407,gpt-5-mini,openai,evolution,5203,ea7f4d3d-b9a3-4ae5-8562-6949b007b225,58940,4816,58940,4816,63756,0,512,0,,,
1767141826.515784,gpt-5-mini,openai,evolution,5204,f263a10d-ad5f-4eca-b26b-fd1c757ef369,51377,5561,51377,5561,56938,0,448,0,,,
1767141875.0283122,gpt-5-mini,openai,evolution,5205,706066f5-1c1e-4942-9e9d-731ce5e58972,56987,6086,56987,6086,63073,0,576,0,29568,,
1767141886.7849927,gpt-5-mini,openai,evolution,5206,d8cc6955-b998-470e-a9a2-262c2d3d6811,53046,6051,53046,6051,59097,0,640,0,,,
1767141977.9049232,gpt-5-mini,openai,evolution,5207,c2c96509-8b06-450a-9996-fce1edc3d1cd,58784,7237,58784,7237,66021,0,576,0,32640,,
1767141995.8170223,gpt-5-mini,openai,evolution,5208,c561971d-9b16-49f8-8cf9-1331f96e78c6,57919,7742,57919,7742,65661,0,512,0,,,
1767142021.816019,gpt-5-mini,openai,evolution,5210,89997825-c414-4469-9e58-322d88cc3766,57983,5417,57983,5417,63400,0,512,0,,,
1767142028.8805997,gpt-5-mini,openai,evolution,5209,2a90c664-79da-49a3-98c9-dc882145cbce,56070,6442,56070,6442,62512,0,448,0,,,
1767142030.9012756,gpt-5-mini,openai,evolution,5211,77b161be-4f3c-4320-9b15-a9600f81037a,60350,3983,60350,3983,64333,0,832,0,,,
1767142218.5473397,gpt-5-mini,openai,evolution,5212,f263a10d-ad5f-4eca-b26b-fd1c757ef369,49938,4728,49938,4728,54666,0,768,0,,,
1767142249.0898967,gpt-5-mini,openai,evolution,5213,4de40856-a1a4-4c53-9843-4db028c0c3cb,61312,4832,61312,4832,66144,0,512,0,29568,,
1767142380.1747334,gpt-5-mini,openai,evolution,5214,0f39c2a5-f80e-4bd5-a3f3-bc88da9b0b5e,59681,6334,59681,6334,66015,0,576,0,,,
1767142467.7993803,gpt-5-mini,openai,evolution,5215,f209eb07-5dbf-4dec-8ecb-9400b7790c67,61246,6274,61246,6274,67520,0,704,0,,,
1767142474.6618023,gpt-5-mini,openai,evolution,5216,77b161be-4f3c-4320-9b15-a9600f81037a,59081,6545,59081,6545,65626,0,704,0,23552,,
1767142520.8192556,gpt-5-mini,openai,evolution,5217,593c97dd-0fb7-47ff-a0c8-11b7e0a5cc81,51404,6318,51404,6318,57722,0,704,0,,,
1767142673.1250498,gpt-5-mini,openai,evolution,5219,77b161be-4f3c-4320-9b15-a9600f81037a,60618,4219,60618,4219,64837,0,512,0,36864,,
1767142701.033872,gpt-5-mini,openai,evolution,5218,a1e307b0-0c35-4da9-9a59-0284402e9025,54446,7792,54446,7792,62238,0,704,0,28672,,
1767142707.6749582,gpt-5-mini,openai,evolution,5221,d37310e2-91fb-4923-a18d-9abe8f6294f9,60631,5433,60631,5433,66064,0,512,0,19328,,
1767142719.7841442,claude-sonnet-4-5,anthropic,evolution,5220,e9211c59-3a40-4768-8f57-469d16899e14,2,4508,,,4510,,,,,71684,0
1767142847.638786,gpt-5-mini,openai,evolution,5222,593c97dd-0fb7-47ff-a0c8-11b7e0a5cc81,52464,5719,52464,5719,58183,0,448,0,,,
1767142873.7023911,gpt-5-mini,openai,evolution,5223,c44ba4cd-f6f2-4c47-9058-c98a6d745fba,57818,6942,57818,6942,64760,0,448,0,19328,,
1767142877.6067169,gpt-5-mini,openai,evolution,5224,0f39c2a5-f80e-4bd5-a3f3-bc88da9b0b5e,56206,6262,56206,6262,62468,0,448,0,,,
1767142896.7191784,gpt-5-mini,openai,evolution,5225,77b161be-4f3c-4320-9b15-a9600f81037a,59695,5411,59695,5411,65106,0,448,0,32640,,
1767143091.3412917,claude-sonnet-4-5,anthropic,evolution,5226,d8cc6955-b998-470e-a9a2-262c2d3d6811,2,3789,,,3791,,,,,66916,0
1767143096.36833,gpt-5-mini,openai,evolution,5227,c561971d-9b16-49f8-8cf9-1331f96e78c6,58224,6800,58224,6800,65024,0,448,0,31616,,
1767143140.3853645,claude-sonnet-4-5,anthropic,evolution,5228,80fc6c76-0d63-445a-bdc6-e62b2f01b749,2,5521,,,5523,,,,,70962,0
1767143177.5142643,gpt-5-mini,openai,evolution,5230,f473dccd-3365-4503-b32e-a42a3e5637ca,57544,4552,57544,4552,62096,0,576,0,36864,,
1767143184.421517,claude-sonnet-4-5,anthropic,evolution,5229,77b161be-4f3c-4320-9b15-a9600f81037a,2,4844,,,4846,,,,,73517,0
1767143311.8301275,gpt-5-mini,openai,evolution,5231,15e10cd8-6d9c-4ff2-910a-aae0700e8ce3,52590,6058,52590,6058,58648,0,576,0,,,
1767143334.5280516,gpt-5-mini,openai,evolution,5232,c44ba4cd-f6f2-4c47-9058-c98a6d745fba,58110,7186,58110,7186,65296,0,320,0,,,
1767143335.267531,gpt-5-mini,openai,evolution,5233,a1e307b0-0c35-4da9-9a59-0284402e9025,54857,6807,54857,6807,61664,0,448,0,28672,,
1767143383.7462752,claude-sonnet-4-5,anthropic,evolution,5234,77b161be-4f3c-4320-9b15-a9600f81037a,2,5071,,,5073,,,,,72693,0
1767143411.4232967,gpt-5-mini,openai,evolution,5235,a0fefa3b-3ef2-48e1-8beb-1f1d898e48d4,58287,5993,58287,5993,64280,0,384,0,,,
1767143516.2639787,claude-sonnet-4-5,anthropic,evolution,5236,d8cc6955-b998-470e-a9a2-262c2d3d6811,2,5124,,,5126,,,,,65482,0
1767143522.316035,gpt-5-mini,openai,evolution,5238,f1bce83a-a49f-458f-b1e3-2521812f0bef,56079,4152,56079,4152,60231,0,576,0,,,
1767143523.5248535,gpt-5-mini,openai,evolution,5237,f209eb07-5dbf-4dec-8ecb-9400b7790c67,60678,7190,60678,7190,67868,0,576,0,,,
1767143596.0081751,gpt-5-mini,openai,evolution,5239,2d7dbaa0-23ba-4479-9819-6ddf7cb63cce,59945,4860,59945,4860,64805,0,640,0,32640,,
1767143649.529391,claude-sonnet-4-5,anthropic,evolution,5240,f263a10d-ad5f-4eca-b26b-fd1c757ef369,2,5011,,,5013,,,,,63040,0
1767143703.6008656,gpt-5-mini,openai,evolution,5241,706066f5-1c1e-4942-9e9d-731ce5e58972,58507,6015,58507,6015,64522,0,576,0,30592,,
1767143725.9545841,gpt-5-mini,openai,evolution,5242,c44ba4cd-f6f2-4c47-9058-c98a6d745fba,61146,6293,61146,6293,67439,0,704,0,,,
1767143730.6017349,gpt-5-mini,openai,evolution,5243,6f02583f-ec28-4d3f-872d-19faf9717e58,57155,4904,57155,4904,62059,0,512,0,,,
1767143746.126772,gpt-5-mini,openai,evolution,5245,8b443e78-832e-4b63-b94c-ff64777061fb,58598,5376,58598,5376,63974,0,640,0,,,
1767143754.2898786,gpt-5-mini,openai,evolution,5244,c2c96509-8b06-450a-9996-fce1edc3d1cd,57976,6601,57976,6601,64577,0,512,0,,,
1767143769.656492,gpt-5-mini,openai,evolution,5246,7269c76d-0854-47eb-9b51-b2838f2f6632,52060,5423,52060,5423,57483,0,640,0,,,
1767143882.5088916,gpt-5-mini,openai,evolution,5247,c44ba4cd-f6f2-4c47-9058-c98a6d745fba,58174,5915,58174,5915,64089,0,576,0,31616,,
1767143987.9528964,gpt-5-mini,openai,evolution,5250,ff754803-083e-46c0-92b3-de15bbf215b1,62179,6807,62179,6807,68986,0,512,0,,,
1767143992.884558,claude-sonnet-4-5,anthropic,evolution,5248,f88c55b9-4b18-4124-8e53-6acc0e911467,2,6304,,,6306,,,,,64697,0
1767143999.5380058,claude-sonnet-4-5,anthropic,evolution,5249,a0fefa3b-3ef2-48e1-8beb-1f1d898e48d4,2,6742,,,6744,,,,,74370,0
1767144155.505774,gpt-5-mini,openai,evolution,5251,bc827d30-4466-47e2-815b-d94de92c3d98,51369,5259,51369,5259,56628,0,512,0,,,
1767144186.2110562,gpt-5-mini,openai,evolution,5252,f88c55b9-4b18-4124-8e53-6acc0e911467,57026,6646,57026,6646,63672,0,768,0,28544,,
1767144202.6020398,gpt-5-mini,openai,evolution,5253,77b161be-4f3c-4320-9b15-a9600f81037a,58127,5789,58127,5789,63916,0,640,0,32640,,
1767144220.4138432,gpt-5-mini,openai,evolution,5254,7269c76d-0854-47eb-9b51-b2838f2f6632,52348,5774,52348,5774,58122,0,512,0,20352,,
1767144309.0170023,gpt-5-mini,openai,evolution,5255,52f6c9b6-c4de-41ac-a688-e44b9d35ebe4,59541,4503,59541,4503,64044,0,704,0,,,
1767144367.8879142,gpt-5-mini,openai,evolution,5256,d37310e2-91fb-4923-a18d-9abe8f6294f9,60430,7168,60430,7168,67598,0,704,0,,,
1767144368.7907796,gpt-5-mini,openai,evolution,5257,34e45018-a1fb-4efe-9cc2-6edbf54fa8fb,58729,5299,58729,5299,64028,0,512,0,,,
1767144420.8775444,claude-sonnet-4-5,anthropic,evolution,5258,0d1582a7-2664-4a4e-88a7-ce497a5437c3,2,6226,,,6228,,,,,66944,0
1767144421.2876496,gpt-5-mini,openai,evolution,5259,6f02583f-ec28-4d3f-872d-19faf9717e58,54688,5946,54688,5946,60634,0,576,0,28544,,
1767144503.2925866,gpt-5-mini,openai,evolution,5260,20ff8b81-6b69-4d41-8055-e22a08b5b71e,60696,6957,60696,6957,67653,0,640,0,,,
1767144569.7669666,claude-sonnet-4-5,anthropic,evolution,5261,77b161be-4f3c-4320-9b15-a9600f81037a,2,5157,,,5159,,,,,73741,0
1767144572.6120079,gpt-5-mini,openai,evolution,5262,645cab9d-9e36-4bb7-ad9b-943f1c5c976c,60300,5334,60300,5334,65634,0,640,0,19328,,
1767144622.5329459,gpt-5-mini,openai,evolution,5263,7269c76d-0854-47eb-9b51-b2838f2f6632,52200,5308,52200,5308,57508,0,640,0,,,
1767144660.943043,claude-sonnet-4-5,anthropic,evolution,5264,77b161be-4f3c-4320-9b15-a9600f81037a,2,5443,,,5445,,,,,71839,0
1767144709.4533086,gpt-5-mini,openai,evolution,5266,dc39d788-5559-4760-b33c-5437a8afb900,60525,6338,60525,6338,66863,0,448,0,,,
1767144711.4054227,gpt-5-mini,openai,evolution,5265,645cab9d-9e36-4bb7-ad9b-943f1c5c976c,58567,7570,58567,7570,66137,0,640,0,31616,,
1767144822.4997194,gpt-5-mini,openai,evolution,5267,6dfb22f8-63f4-405b-a774-77f3d32df8d2,58794,6261,58794,6261,65055,0,448,0,32640,,
1767144846.1271396,gpt-5-mini,openai,evolution,5268,1840ba35-111a-41e9-8c06-1aa4868d0cad,55345,5511,55345,5511,60856,0,384,0,,,
1767144896.8522315,claude-sonnet-4-5,anthropic,evolution,5269,a0fefa3b-3ef2-48e1-8beb-1f1d898e48d4,2,6541,,,6543,,,,,71702,0
1767144939.9740014,claude-sonnet-4-5,anthropic,evolution,5270,9388157c-0318-4c91-85d8-9428dbf9329d,2,7310,,,7312,,,,,67064,0
1767145036.7040606,gpt-5-mini,openai,evolution,5271,645cab9d-9e36-4bb7-ad9b-943f1c5c976c,61071,6554,61071,6554,67625,0,448,0,31616,,
1767145066.641245,gpt-5-mini,openai,evolution,5273,a1e307b0-0c35-4da9-9a59-0284402e9025,52535,3938,52535,3938,56473,0,448,0,28544,,
1767145071.1669,gpt-5-mini,openai,evolution,5272,0764c8d0-269d-45d3-945c-d1d1578e18d4,59977,6149,59977,6149,66126,0,320,0,,,
1767145099.2908044,gpt-5-mini,openai,evolution,5274,645cab9d-9e36-4bb7-ad9b-943f1c5c976c,59202,5224,59202,5224,64426,0,640,0,47872,,
1767145193.9531207,claude-sonnet-4-5,anthropic,evolution,5275,8b443e78-832e-4b63-b94c-ff64777061fb,2,6501,,,6503,,,,,70301,0
1767145203.040726,gpt-5-mini,openai,evolution,5276,d8cc6955-b998-470e-a9a2-262c2d3d6811,53898,4752,53898,4752,58650,0,512,0,20352,,
1767145319.3932965,gpt-5-mini,openai,evolution,5277,77b161be-4f3c-4320-9b15-a9600f81037a,60659,5334,60659,5334,65993,0,704,0,38912,,
1767145396.1529512,claude-sonnet-4-5,anthropic,evolution,5278,d37310e2-91fb-4923-a18d-9abe8f6294f9,2,5140,,,5142,,,,,73263,0
1767145494.7159884,gpt-5-mini,openai,evolution,5279,9dac62e8-37f7-4852-8c7d-773e38a9723d,59045,6686,59045,6686,65731,0,576,0,,,
1767145507.1334896,gpt-5-mini,openai,evolution,5281,f209eb07-5dbf-4dec-8ecb-9400b7790c67,58699,5885,58699,5885,64584,0,640,0,,,
1767145532.8984902,claude-sonnet-4-5,anthropic,evolution,5280,77b161be-4f3c-4320-9b15-a9600f81037a,2,5483,,,5485,,,,,75476,0
1767145645.2300842,gpt-5-mini,openai,evolution,5282,2a90c664-79da-49a3-98c9-dc882145cbce,55858,6674,55858,6674,62532,0,320,0,28672,,
1767145683.1420708,gpt-5-mini,openai,evolution,5284,dc39d788-5559-4760-b33c-5437a8afb900,62227,3311,62227,3311,65538,0,640,0,,,
1767145723.832437,gpt-5-mini,openai,evolution,5283,7269c76d-0854-47eb-9b51-b2838f2f6632,54754,4554,54754,4554,59308,0,768,0,54144,,
1767145734.5335143,gpt-5-mini,openai,evolution,5285,645cab9d-9e36-4bb7-ad9b-943f1c5c976c,60216,6866,60216,6866,67082,0,768,0,,,
1767145880.746242,gpt-5-mini,openai,evolution,5287,2a90c664-79da-49a3-98c9-dc882145cbce,55832,4173,55832,4173,60005,0,832,0,28672,,
1767145909.7203455,claude-sonnet-4-5,anthropic,evolution,5286,f473dccd-3365-4503-b32e-a42a3e5637ca,2,7195,,,7197,,,,,73155,0
1767145971.0513976,gpt-5-mini,openai,evolution,5288,7269c76d-0854-47eb-9b51-b2838f2f6632,51633,6188,51633,6188,57821,0,960,0,28544,,
1767146048.033524,gpt-5-mini,openai,evolution,5290,80fc6c76-0d63-445a-bdc6-e62b2f01b749,55527,5171,55527,5171,60698,0,640,0,,,
1767146069.9356065,claude-sonnet-4-5,anthropic,evolution,5289,77b161be-4f3c-4320-9b15-a9600f81037a,2,4839,,,4841,,,,,72117,0
1767146184.0989587,gpt-5-mini,openai,evolution,5291,f473dccd-3365-4503-b32e-a42a3e5637ca,61539,6589,61539,6589,68128,0,384,0,,,
1767146188.4814377,gpt-5-mini,openai,evolution,5292,b9737094-b9a8-4ac3-b48b-e5cf04af3fe0,59025,5941,59025,5941,64966,0,512,0,,,
1767146239.6611454,gpt-5-mini,openai,evolution,5294,2a90c664-79da-49a3-98c9-dc882145cbce,57771,6108,57771,6108,63879,0,384,0,34688,,
1767146244.1873372,claude-sonnet-4-5,anthropic,evolution,5293,593c97dd-0fb7-47ff-a0c8-11b7e0a5cc81,2,6290,,,6292,,,,,62839,0
1767146431.0636227,gpt-5-mini,openai,evolution,5297,4198aff9-87fd-49b7-90ba-856191fe0368,54590,5236,54590,5236,59826,0,768,0,19328,,
1767146435.8143442,gpt-5-mini,openai,evolution,5296,c44ba4cd-f6f2-4c47-9058-c98a6d745fba,57290,6859,57290,6859,64149,0,1024,0,31616,,
